,compound,CSID,MP_Kelvin,SMILES,rdk_smiles,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,ExactMolWt,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,FractionCSP3,HallKierAlpha,HeavyAtomCount,HeavyAtomMolWt,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,MaxAbsEStateIndex,MaxAbsPartialCharge,MaxEStateIndex,MaxPartialCharge,MinAbsEStateIndex,MinAbsPartialCharge,MinEStateIndex,MinPartialCharge,MolLogP,MolMR,MolWt,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRadicalElectrons,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumValenceElectrons,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,RingCount,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,qed
75,"1,4-dichlorobenzene",13866817.0,326.15,Clc1ccc(Cl)cc1,Clc1ccc(Cl)cc1,3.03245553203,145.388338915,5.98312766313,4.06533002278,5.57718791481,3.78769370023,2.19933167806,2.95526062407,1.43643578047,2.30930734142,0.803543161466,1.30749579214,0.429549358511,0.68152567385,0.0,0.0,0.0,0.0,0.0,10.0452666275,0.0,24.2654682738,0.0,0.0,23.2018797805,145.969005488,0.75,1.0,1.25,0.0,-0.2,8.0,142.972,70.7989237609,5.92820512821,2.38184089963,1.39142024157,58.0379355733,5.55302469136,0.0843426977818,5.55302469136,0.0406527505453,0.717037037037,0.0406527505453,0.717037037037,-0.0843426977818,2.9934,36.462,147.004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2018797805,24.2654682738,10.0452666275,0.0,1.0,0.0,23.2018797805,0.0,0.0,0.0,0.0,0.0,34.3107349013,0.0,0.0,0.0,0.0,0.0,23.2018797805,0.0,0.0,0.0,0.0,24.2654682738,10.0452666275,0.0,0.0,0.0,0.0,11.1060493827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.44950617284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.528586338832
77,11a-hydroxy-16a;17a-epoxyprogesterone,10308524.0,478.65,CC(=O)[C@@]53O[C@@H]5C[C@H]2[C@@H]4CC\C1=C\C(=O)CC[C@]1(C)[C@H]4[C@H](O)C[C@@]23C,CC(=O)[C@@]12O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@H](O)C[C@@]12C,1.55958955825,710.684610339,17.775656403,15.3787007691,15.3787007691,11.7376715357,9.84685598304,9.84685598304,9.71113267488,9.71113267488,8.85024380671,8.85024380671,7.74542101026,7.74542101026,11.7050171987,14.695601763,0.0,34.4183432654,24.6774553382,25.6832864917,5.57310453007,6.92373719969,6.07602010683,13.8474743994,4.7368629538,344.198759376,1.32,2.08,2.8,0.809523809524,-1.0,25.0,316.227,756104.785285,16.193877551,4.63640149938,1.71074380165,148.550157698,12.4101818817,0.39277284761,12.4101818817,0.164353262379,0.0589155276308,0.164353262379,-0.635745412362,-0.39277284761,2.8256,91.7678,344.451,1.0,4.0,4.0,1.0,5.0,0.0,0.0,0.0,4.0,1.0,4.0,0.0,1.0,3.0,1.0,4.0,136.0,9.84339034864,0.0,17.1675407037,0.0,0.0,0.0,9.58907436814,0.0,0.0,0.0,19.4205789295,68.272574029,11.8358120923,12.2079327755,5.0,19.4324647168,11.5664898927,0.0,0.0,28.5836990773,77.1051249231,0.0,11.6491246369,0.0,0.0,0.0,0.0,0.0,0.0,34.4820008741,14.3259373219,28.5836990773,59.2961413366,11.6491246369,0.0,0.0,0.0,66.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.9166666667,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.742932760635
82,17-alpha-Methyltestosterone,6061.0,438.15,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C)O)CCC4=CC(=O)C=C[C@]34C,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,1.71206758429,584.514664399,15.7507123766,14.0622041882,14.0622041882,10.2784405447,8.94518679372,8.94518679372,8.8721575634,8.8721575634,8.11870428263,8.11870428263,6.44111822196,6.44111822196,5.60105081098,9.90106457891,0.0,16.6132258852,17.7537181385,19.2624648688,24.8355693988,6.07602010683,6.07602010683,26.8472317059,0.0,300.208930136,1.09090909091,1.81818181818,2.59090909091,0.75,-0.89,22.0,272.218,111571.742964,14.6864879653,4.34548736145,1.67831323831,133.226376375,11.7426978407,0.389602793746,11.7426978407,0.177837558238,0.0759958427816,0.177837558238,-0.50195643844,-0.389602793746,4.0453,87.2398,300.442,1.0,2.0,4.0,0.0,4.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,3.0,0.0,3.0,120.0,5.10652739484,0.0,5.78324494636,0.0,0.0,0.0,4.79453718407,0.0,0.0,0.0,25.4965990363,80.7694157588,5.4149904694,5.60105081098,4.0,9.90106457891,5.78324494636,0.0,0.0,28.5836990773,64.8971921476,0.0,23.8011648506,0.0,0.0,0.0,0.0,0.0,0.0,16.4908231522,4.79453718407,28.5836990773,59.2961413366,23.8011648506,0.0,0.0,0.0,37.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0833333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.732681703705
83,17-methyltestosterone,5788.0,437.15,O=C4\C=C3/[C@]([C@H]2CC[C@]1([C@@H](CC[C@@]1(O)C)[C@@H]2CC3)C)(C)CC4,C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,1.69680017192,545.910498436,15.7507123766,14.3217172122,14.3217172122,10.2784405447,9.24160997239,9.24160997239,9.2375430083,9.2375430083,8.52412461342,8.52412461342,6.80281290235,6.80281290235,5.60105081098,9.90106457891,0.0,10.8299809388,11.7011509925,43.939920207,24.8355693988,0.0,6.07602010683,20.7712115991,0.0,302.2245802,1.0,1.72727272727,2.5,0.85,-0.63,22.0,272.218,111571.742964,14.9305402217,4.46559392826,1.73554423282,133.915979407,11.8295033963,0.389602793758,11.8295033963,0.155197290437,0.107371543525,0.155197290437,-0.483939856807,-0.389602793758,4.2693,87.3338,302.458,1.0,2.0,4.0,0.0,4.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,3.0,0.0,3.0,122.0,5.10652739484,0.0,5.78324494636,0.0,0.0,0.0,4.79453718407,0.0,0.0,0.0,19.4205789295,86.5292077443,6.42082162293,5.60105081098,4.0,9.90106457891,5.78324494636,0.0,0.0,28.5836990773,77.7388353935,0.0,11.6491246369,0.0,0.0,0.0,0.0,0.0,0.0,16.4908231522,4.79453718407,28.5836990773,72.1377845825,11.6491246369,0.0,0.0,0.0,37.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0833333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.725330531129
85,2-(4-hydroxyphenyl-azo)benzoic acid,10644751.0,479.15,Oc2ccc(/N=N/c1ccccc1C(O)=O)cc2,O=C(O)c1ccccc1/N=N/c1ccc(O)cc1,2.28544321677,591.440281288,12.9578191578,9.31590482598,9.31590482598,8.66470379795,5.19726881047,5.19726881047,3.53869940234,3.53869940234,2.25737268611,2.25737268611,1.37259169853,1.37259169853,5.96930528795,4.79453718407,0.0,17.0003495997,5.68738627468,0.0,18.1991012054,30.3318353423,0.0,10.2285002513,10.2130547897,242.06914218,0.944444444444,1.61111111111,2.27777777778,0.0,-2.69,18.0,232.154,13774.4475121,11.785459944,5.09326888486,2.70427442571,103.050206889,10.9430184941,0.507964275487,10.9430184941,0.337463253654,0.0972484672882,0.337463253654,-1.04605914588,-0.507964275487,3.5058,65.6841,242.234,2.0,5.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,2.0,5.0,0.0,3.0,0.0,0.0,0.0,90.0,10.2130547897,11.436898108,0.0,0.0,0.0,5.96930528795,0.0,4.79453718407,5.11425012563,5.11425012563,12.1327341369,36.3982024108,0.0,11.2508377664,2.0,15.0075919738,17.3440778373,0.0,0.0,10.2285002513,0.0,0.0,54.0943880394,0.0,5.74951183328,0.0,11.3747725494,5.74951183328,0.0,16.1823600776,0.0,0.0,10.3579886758,58.759436799,0.0,0.0,0.0,82.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.3333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.807716469577
86,2-(trifluoromethyl)aniline,6656.0,243.15,FC(F)(F)c1ccccc1N,Nc1ccccc1C(F)(F)F,3.14110919053,254.107753276,8.48312766313,5.52064476498,5.52064476498,5.01585531805,2.9329721133,2.9329721133,2.08500951769,2.08500951769,1.26619057473,1.26619057473,0.755163003857,0.755163003857,11.7397500091,13.171245143,0.0,5.68738627468,0.0,6.06636706846,18.1991012054,0.0,0.0,0.0,5.73366747716,161.045233852,1.09090909091,1.63636363636,2.0,0.142857142857,-1.19,11.0,155.078,232.008240289,7.91193679918,2.45001001203,1.63458079639,61.6328421397,11.9687037037,0.417882434889,11.9687037037,0.417882434889,0.236111111111,0.398236663066,-4.3419212963,-0.398236663066,2.2876,35.8564,161.126,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,60.0,5.73366747716,0.0,0.0,0.0,0.0,6.17629851744,0.0,0.0,13.171245143,0.0,12.1327341369,12.1327341369,5.68738627468,5.5634514917,1.0,13.171245143,5.68738627468,0.0,0.0,0.0,6.17629851744,5.73366747716,29.8289197655,0.0,0.0,5.73366747716,18.8586314177,0.0,0.0,0.0,6.17629851744,0.0,5.5634514917,24.2654682738,0.0,0.0,0.0,26.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.9061111111,4.67722222222,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.580171424437
87,2-acetylphenol,61765.0,277.65,O=C(CO)c1ccccc1,O=C(CO)c1ccccc1,2.85262792882,215.959017451,7.3973412255,5.4493200131,5.4493200131,4.8425352551,3.03458890437,3.03458890437,1.947315622,1.947315622,1.23937100772,1.23937100772,0.715332457412,0.715332457412,6.60688196451,4.79453718407,0.0,5.78324494636,5.5634514917,0.0,0.0,24.2654682738,6.06636706846,0.0,5.10652739484,136.052429496,1.3,1.9,2.4,0.125,-1.15,10.0,128.086,237.58741731,6.96299435028,3.12889740704,1.41969825433,59.1170432005,10.7634259259,0.388197051101,10.7634259259,0.187667299936,0.235555555556,0.187667299936,-0.412685185185,-0.388197051101,0.8616,37.8583,136.15,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,52.0,5.10652739484,6.60688196451,5.78324494636,0.0,0.0,0.0,4.79453718407,0.0,0.0,0.0,30.3318353423,0.0,5.5634514917,0.0,1.0,9.90106457891,5.78324494636,0.0,0.0,0.0,0.0,6.60688196451,35.895286834,0.0,0.0,0.0,0.0,0.0,0.0,17.4966543057,0.0,0.0,10.3579886758,30.3318353423,0.0,0.0,0.0,37.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.8333333333,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.612106042164
88,2-Aminobenzoic acid,222.0,417.15,C1=CC=C(C(=C1)C(=O)O)N,Nc1ccccc1C(=O)O,3.15294144668,257.537948926,7.56047793232,5.24221323191,5.24221323191,4.71521405516,2.79375634677,2.79375634677,1.89240301306,1.89240301306,1.19119850295,1.19119850295,0.691772245961,0.691772245961,5.96930528795,4.79453718407,0.0,5.5634514917,5.68738627468,0.0,6.06636706846,18.1991012054,0.0,0.0,10.840194872,137.047678464,1.4,2.0,2.4,0.0,-1.51,10.0,130.082,182.238219274,6.60778563015,2.38963270744,1.07489362298,58.0919917831,10.3417592593,0.477583571499,10.3417592593,0.337289633878,0.155092592593,0.337289633878,-0.98787037037,-0.477583571499,0.967,37.8137,137.138,3.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,52.0,10.840194872,0.0,0.0,0.0,0.0,5.96930528795,0.0,4.79453718407,0.0,0.0,12.1327341369,12.1327341369,5.68738627468,5.5634514917,1.0,9.90106457891,11.6566915626,0.0,0.0,0.0,0.0,5.73366747716,29.8289197655,0.0,0.0,5.73366747716,5.68738627468,0.0,0.0,11.0758326828,0.0,0.0,10.3579886758,24.2654682738,0.0,0.0,0.0,63.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.566589187245
91,2-bromobenzoic acid,6674.0,422.15,O=C(O)c1ccccc1Br,O=C(O)c1ccccc1Br,3.15294144668,257.537948926,7.56047793232,5.04282743573,6.62882397485,4.71521405516,2.69406344868,3.48706171823,1.78499884246,2.63933574164,1.10426545162,1.79576665773,0.634649987109,1.08902390231,5.96930528795,4.79453718407,0.0,0.0,10.0361710075,0.0,0.0,24.2654682738,0.0,15.9299438979,5.10652739484,199.9472915,1.4,2.0,2.4,0.0,-0.83,10.0,195.979,182.238219274,7.27905125409,2.83582359332,1.35940788061,66.6196486918,10.3917592593,0.477610181022,10.3917592593,0.336336489918,0.293981481481,0.336336489918,-0.90974537037,-0.477610181022,2.1473,41.1013,201.019,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,52.0,5.10652739484,0.0,0.0,0.0,0.0,5.96930528795,0.0,4.79453718407,0.0,0.0,12.1327341369,28.0626780349,4.47271951583,5.5634514917,1.0,9.90106457891,21.8992491859,0.0,0.0,0.0,0.0,0.0,34.3016392814,0.0,0.0,0.0,0.0,0.0,15.9299438979,11.0758326828,0.0,0.0,10.3579886758,28.7381877897,0.0,0.0,0.0,37.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.613425925926,25.0205787037,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.755096003855
93,2-chloro-1-phenylsulfonamidobenzene,220844.0,398.15,Clc2ccccc2NS(=O)(=O)c1ccccc1,O=S(=O)(Nc1ccccc1Cl)c1ccccc1,2.34036502514,611.412572247,12.3031186194,8.79886176711,10.3712872941,8.09415358003,4.91859773201,6.77972545262,3.39839766795,5.4880000361,2.17168478449,3.88268291446,1.34730924547,2.68711885363,10.0232911534,8.41779698433,0.0,4.89548347552,10.7100195884,0.0,12.1327341369,42.4645694792,0.0,4.72209486445,11.6009398902,267.01207724,0.882352941176,1.47058823529,2.11764705882,0.0,-1.52,17.0,257.657,7804.00263587,11.9507088321,4.77256839704,2.78046711274,105.102401628,11.9840469892,0.278116538687,11.9840469892,0.261437541357,0.208259007307,0.261437541357,-3.57027777778,-0.278116538687,3.1408,68.7025,267.737,1.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,5.0,0.0,3.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,10.0232911534,0.0,4.72209486445,8.41779698433,0.0,0.0,41.9327752325,24.2654682738,0.0,15.6055030639,2.0,8.41779698433,27.3116173183,0.0,0.0,0.0,4.89548347552,4.72209486445,59.6199369299,0.0,0.0,4.72209486445,5.68738627468,0.0,11.6009398902,8.41779698433,10.0232911534,0.0,0.0,59.4927870917,5.02263331374,0.0,0.0,46.17,0.0,2.32053336973,0.0,0.0,0.0,0.0,0.0,0.0,23.9680939783,18.2391504297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928605188756
95,2-chloro-5-nitrobenzaldehyde,65763.0,344.15,O=Cc1cc(ccc1Cl)[N+]([O-])=O,O=Cc1cc([N+](=O)[O-])ccc1Cl,3.22076409964,337.4234152,9.1378282015,5.85932401666,6.61525296268,5.64706570774,3.04014867263,3.41811314564,2.08077680426,2.487976931,1.31736763167,1.66157367958,0.735023189846,0.897115281558,4.92331104882,14.9088554528,0.0,16.2734710801,6.28616052313,6.06636706846,12.1327341369,0.0,0.0,0.0,11.6009398902,184.987970668,1.5,2.16666666667,2.66666666667,0.0,-1.42,12.0,181.534,482.836280734,8.67451795841,3.3176077495,1.59510015648,72.9141092833,10.2950925926,0.297833847796,10.2950925926,0.269747793311,0.130432098765,0.269747793311,-0.580030864198,-0.297833847796,2.0607,43.4939,185.566,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,62.0,0.0,0.0,6.28616052313,0.0,5.68738627468,0.0,14.9088554528,0.0,0.0,0.0,11.6009398902,6.06636706846,17.6961856286,9.94594436256,1.0,9.71784823289,23.574486688,0.0,0.0,0.0,0.0,0.0,38.8995042796,0.0,0.0,0.0,5.68738627468,0.0,11.6009398902,11.2094715719,0.0,10.1143182688,10.3579886758,18.1991012054,5.02263331374,0.0,0.0,60.21,0.0,5.54717876039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.5639323507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.402578818296
